duration,start_date,end_date,start_station_number,start_station,end_station_number,end_station,bike_number,member_type
836,2018-12-10 17:52:13,2018-12-10 18:06:09,31225,C & O Canal & Wisconsin Ave NW,31283,14th & L St NW,W23526,Member
404,2018-12-27 22:30:14,2018-12-27 22:36:58,31603,1st & M St NE,31615,6th & H St NE,W21148,Member
803,2018-12-20 07:22:58,2018-12-20 07:36:21,31294,7th & E St SW,31623,Columbus Circle / Union Station,W23445,Member
1906,2018-12-09 02:24:45,2018-12-09 02:56:32,31111,10th & U St NW,31229,New Hampshire Ave & T St NW,W00403,Member
1722,2018-12-09 09:19:34,2018-12-09 09:48:16,31064,Gravelly Point,31041,Prince St & Union St,W00124,Casual
853,2018-12-06 08:17:40,2018-12-06 08:31:54,31115,Columbia Rd & Georgia Ave NW,31296,Columbia & Ontario Rd NW,W23929,Member
799,2018-12-08 09:27:36,2018-12-08 09:40:56,31625,3rd & G St SE,31625,3rd & G St SE,W22604,Member
1024,2018-12-19 11:24:41,2018-12-19 11:41:46,31302,Wisconsin Ave & Newark St NW,31241,Thomas Circle,W24098,Member
313,2018-12-04 18:16:05,2018-12-04 18:21:19,31623,Columbus Circle / Union Station,31614,11th & H St NE,W01138,Member
360,2018-12-12 18:43:34,2018-12-12 18:49:35,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31647,7th St & Massachusetts Ave NE,W21821,Member
299,2018-12-21 09:32:15,2018-12-21 09:37:15,31200,Massachusetts Ave & Dupont Circle NW,31224,19th & L St NW,W01150,Member
353,2018-12-23 13:48:09,2018-12-23 13:54:03,31281,8th & O St NW,31506,1st & Rhode Island Ave NW,W23983,Member
780,2018-12-08 18:08:21,2018-12-08 18:21:21,31269,3rd St & Pennsylvania Ave SE,31223,Convention Center / 7th & M St NW,W22153,Member
1101,2018-12-12 16:32:23,2018-12-12 16:50:45,31286,11th & O St NW,31121,Calvert St & Woodley Pl NW,W22842,Member
466,2018-12-02 11:48:25,2018-12-02 11:56:12,31221,18th & M St NW,31114,18th St & Wyoming Ave NW,W23700,Member
979,2018-12-03 10:41:05,2018-12-03 10:57:24,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31249,Jefferson Memorial,W23619,Member
784,2018-12-28 08:10:54,2018-12-28 08:23:58,31110,20th St & Florida Ave NW,31281,8th & O St NW,W21751,Member
984,2018-12-22 16:06:44,2018-12-22 16:23:08,31126,11th & Girard St NW,31291,Vermont Ave & I St NW,W20331,Member
603,2018-12-05 17:54:13,2018-12-05 18:04:16,31281,8th & O St NW,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,W23952,Member
386,2018-12-11 18:34:40,2018-12-11 18:41:06,31276,15th & L St NW,31263,10th & K St NW,W23688,Member
525,2018-12-29 17:11:06,2018-12-29 17:19:52,31208,M St & New Jersey Ave SE,31608,8th & Eye St SE / Barracks Row,W24162,Casual
2381,2018-12-27 21:35:13,2018-12-27 22:14:54,31258,Lincoln Memorial,31110,20th St & Florida Ave NW,W23919,Member
599,2018-12-11 09:32:07,2018-12-11 09:42:06,31275,New Hampshire Ave & 24th St NW,31230,Metro Center / 12th & G St NW,W22313,Member
830,2018-12-21 16:12:25,2018-12-21 16:26:16,31221,18th & M St NW,31230,Metro Center / 12th & G St NW,W22335,Member
915,2018-12-03 15:03:57,2018-12-03 15:19:12,31652,4th & M St SE,31623,Columbus Circle / Union Station,W21235,Member
509,2018-12-10 07:41:27,2018-12-10 07:49:56,31647,7th St & Massachusetts Ave NE,31644,12th St & Pennsylvania Ave SE,W22335,Member
2125,2018-12-29 12:29:21,2018-12-29 13:04:47,31223,Convention Center / 7th & M St NW,31223,Convention Center / 7th & M St NW,W22000,Member
422,2018-12-06 13:54:36,2018-12-06 14:01:39,31260,23rd & E St NW ,31128,23rd & M St NW,W01032,Member
3458,2018-12-02 16:07:38,2018-12-02 17:05:17,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W20309,Casual
1529,2018-12-21 12:28:40,2018-12-21 12:54:10,31255,24th & N St NW,31623,Columbus Circle / Union Station,W24166,Member
569,2018-12-08 12:16:29,2018-12-08 12:25:59,31236,37th & O St NW / Georgetown University,31215,Georgetown Harbor / 30th St NW,W20071,Casual
402,2018-12-24 14:27:04,2018-12-24 14:33:46,31625,3rd & G St SE,31644,12th St & Pennsylvania Ave SE,W21250,Member
1081,2018-12-12 17:50:01,2018-12-12 18:08:03,31637,North Capitol St & G Pl NE,31233,17th & K St NW / Farragut Square,W20699,Member
451,2018-12-09 14:53:34,2018-12-09 15:01:06,31200,Massachusetts Ave & Dupont Circle NW,31215,Georgetown Harbor / 30th St NW,W22518,Member
469,2018-12-10 09:57:32,2018-12-10 10:05:21,31093,21st St N & N Pierce St,31225,C & O Canal & Wisconsin Ave NW,W20802,Member
708,2018-12-19 09:21:12,2018-12-19 09:33:01,31101,14th & V St NW,31255,24th & N St NW,W23989,Member
679,2018-12-21 08:56:53,2018-12-21 09:08:13,31400,Georgia & New Hampshire Ave NW,31296,Columbia & Ontario Rd NW,W21091,Casual
376,2018-12-05 07:51:10,2018-12-05 07:57:27,31615,6th & H St NE,31624,North Capitol St & F St NW,W22388,Member
441,2018-12-18 10:13:12,2018-12-18 10:20:34,31654,King Greenleaf Rec Center,31287,10th St & L'Enfant Plaza SW,W00499,Member
656,2018-12-06 16:42:19,2018-12-06 16:53:16,31236,37th & O St NW / Georgetown University,31205,21st & I St NW,W23779,Member
812,2018-12-13 08:30:08,2018-12-13 08:43:40,31401,14th St & Spring Rd NW,31110,20th St & Florida Ave NW,W22498,Member
224,2018-12-17 19:43:46,2018-12-17 19:47:30,31245,7th & R St NW / Shaw Library,31506,1st & Rhode Island Ave NW,W22148,Member
1460,2018-12-12 17:50:04,2018-12-12 18:14:25,31243,4th & C St SW,31201,15th & P St NW,W23125,Member
244,2018-12-20 08:03:42,2018-12-20 08:07:46,31265,5th St & Massachusetts Ave NW,31274,10th & G St NW,W21384,Member
359,2018-12-04 18:43:05,2018-12-04 18:49:04,31124,14th & Irving St NW,31111,10th & U St NW,W20894,Member
1686,2018-12-19 18:39:45,2018-12-19 19:07:51,31259,20th St & Virginia Ave NW,31622,13th & D St NE,W23161,Member
344,2018-12-03 20:24:52,2018-12-03 20:30:37,31119,14th & Belmont St NW,31109,7th & T St NW,W21692,Member
343,2018-12-13 15:07:17,2018-12-13 15:13:01,31094,Lee Hwy & N Kirkwood Rd,31022,Clarendon Metro / Wilson Blvd & N Highland St,W23861,Member
442,2018-12-10 08:11:49,2018-12-10 08:19:12,31268,12th & U St NW,31230,Metro Center / 12th & G St NW,W23790,Member
688,2018-12-19 13:11:04,2018-12-19 13:22:33,31230,Metro Center / 12th & G St NW,31620,5th & F St NW,W23080,Member
294,2018-12-02 00:27:59,2018-12-02 00:32:53,31509,New Jersey Ave & R St NW,31636,New Jersey Ave & N St NW/Dunbar HS,W23145,Member
446,2018-12-10 13:46:09,2018-12-10 13:53:36,31254,15th & K St NW,31283,14th & L St NW,W22788,Member
213,2018-12-10 09:24:18,2018-12-10 09:27:51,31623,Columbus Circle / Union Station,31616,3rd & H St NE,W01032,Member
717,2018-12-31 18:39:28,2018-12-31 18:51:25,31126,11th & Girard St NW,31503,Florida Ave & R St NW,W23720,Member
260,2018-12-03 18:28:16,2018-12-03 18:32:36,31017,Wilson Blvd & N Uhle St,31029,N Veitch  & 20th St N,W23772,Member
680,2018-12-17 08:24:09,2018-12-17 08:35:30,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31108,4th & M St SW,W20412,Member
534,2018-12-11 18:27:23,2018-12-11 18:36:18,31203,14th & Rhode Island Ave NW,31213,17th & K St NW,W21360,Member
520,2018-12-14 13:08:37,2018-12-14 13:17:18,31244,4th & E St SW,31655,New Jersey Ave & F St NW,W23661,Member
965,2018-12-14 16:16:04,2018-12-14 16:32:10,31111,10th & U St NW,31616,3rd & H St NE,W24039,Member
702,2018-12-02 16:42:53,2018-12-02 16:54:35,31513,Rhode Island Ave & V St NE,31268,12th & U St NW,W21474,Member
856,2018-12-14 09:38:01,2018-12-14 09:52:18,31200,Massachusetts Ave & Dupont Circle NW,31200,Massachusetts Ave & Dupont Circle NW,W21654,Member
135,2018-12-11 19:22:17,2018-12-11 19:24:33,32013,Montgomery & East Ln,32002,Bethesda Ave & Arlington Rd,W23038,Member
821,2018-12-06 07:41:32,2018-12-06 07:55:13,31102,11th & Kenyon St NW,31233,17th & K St NW / Farragut Square,W23971,Member
290,2018-12-11 20:46:53,2018-12-11 20:51:43,31600,5th & K St NW,31281,8th & O St NW,W00756,Member
447,2018-12-11 16:53:50,2018-12-11 17:01:17,31294,7th & E St SW,31271,Constitution Ave & 2nd St NW/DOL,W20446,Member
859,2018-12-10 17:57:13,2018-12-10 18:11:33,31279,19th & G St NW,31103,16th & Harvard St NW,W00273,Member
516,2018-12-20 14:12:08,2018-12-20 14:20:44,31299,Connecticut Ave & R St NW,31104,Adams Mill & Columbia Rd NW,W01445,Member
1818,2018-12-19 20:30:58,2018-12-19 21:01:16,31202,14th & R St NW,31712,Oklahoma Ave & D St NE,W22672,Member
285,2018-12-17 19:05:29,2018-12-17 19:10:14,31102,11th & Kenyon St NW,31120,10th & Florida Ave NW,W20405,Member
778,2018-12-03 08:10:49,2018-12-03 08:23:48,31106,Calvert & Biltmore St NW,31261,21st St & Constitution Ave NW,W01128,Member
821,2018-12-30 12:51:52,2018-12-30 13:05:34,31258,Lincoln Memorial,31249,Jefferson Memorial,W22131,Casual
1027,2018-12-13 13:47:17,2018-12-13 14:04:25,32001,Fenton St & New York Ave ,32036,Fenton St & Ellsworth Dr ,W22981,Casual
257,2018-12-13 13:04:21,2018-12-13 13:08:39,31267,17th St & Massachusetts Ave NW,31276,15th & L St NW,W23734,Member
738,2018-12-19 15:55:06,2018-12-19 16:07:25,31627,3rd & M St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W01486,Member
686,2018-12-16 16:16:02,2018-12-16 16:27:28,31604,3rd & H St NW,31617,Bladensburg Rd & Benning Rd NE,W21282,Member
255,2018-12-03 11:48:13,2018-12-03 11:52:29,31296,Columbia & Ontario Rd NW,31229,New Hampshire Ave & T St NW,W00704,Member
683,2018-12-11 18:07:20,2018-12-11 18:18:43,32067,Shady Grove Metro East,32020,Crabbs Branch Way & Calhoun Pl,W22285,Member
226,2018-12-04 18:09:45,2018-12-04 18:13:31,31242,18th St & Pennsylvania Ave NW,31213,17th & K St NW,W00388,Member
766,2018-12-14 17:04:03,2018-12-14 17:16:49,32054,Lyttonsville Rd & Lyttonsville Pl,32012,Silver Spring Metro/Colesville Rd & Wayne Ave,W23622,Member
577,2018-12-06 15:51:00,2018-12-06 16:00:37,31110,20th St & Florida Ave NW,31109,7th & T St NW,W23861,Member
212,2018-12-11 17:19:00,2018-12-11 17:22:33,31652,4th & M St SE,31625,3rd & G St SE,W22353,Member
164,2018-12-05 22:22:16,2018-12-05 22:25:01,31101,14th & V St NW,31229,New Hampshire Ave & T St NW,W23575,Member
558,2018-12-17 19:46:12,2018-12-17 19:55:31,31201,15th & P St NW,31200,Massachusetts Ave & Dupont Circle NW,W22873,Casual
1152,2018-12-02 17:55:00,2018-12-02 18:14:13,31506,1st & Rhode Island Ave NW,31414,Georgia Ave & Piney Branch Rd NW,W00696,Member
470,2018-12-17 15:38:54,2018-12-17 15:46:45,31255,24th & N St NW,31233,17th & K St NW / Farragut Square,W23840,Member
842,2018-12-10 17:29:35,2018-12-10 17:43:38,31518,New York Ave & Hecht Ave NE,31614,11th & H St NE,W20189,Member
316,2018-12-13 08:00:15,2018-12-13 08:05:31,31241,Thomas Circle,31212,21st & M St NW,W00786,Member
4751,2018-12-30 10:05:18,2018-12-30 11:24:29,31633,Independence Ave & L'Enfant Plaza SW/DOE,31243,4th & C St SW,W00576,Casual
2775,2018-12-03 21:07:44,2018-12-03 21:53:59,31295,Potomac & M St NW,31307,3000 Connecticut Ave NW / National Zoo,W00940,Casual
373,2018-12-05 20:05:35,2018-12-05 20:11:48,31615,6th & H St NE,31603,1st & M St NE,W00779,Member
435,2018-12-05 17:57:30,2018-12-05 18:04:45,31241,Thomas Circle,31212,21st & M St NW,W23292,Member
741,2018-12-17 18:12:06,2018-12-17 18:24:28,31914,Lee Center,31082,Eisenhower Ave & Mill Race Ln,W21644,Casual
404,2018-12-01 07:35:52,2018-12-01 07:42:36,31214,17th & Corcoran St NW,31213,17th & K St NW,W23597,Member
900,2018-12-02 19:14:59,2018-12-02 19:30:00,31265,5th St & Massachusetts Ave NW,31127,22nd & H St NW,W21063,Member
335,2018-12-01 10:10:29,2018-12-01 10:16:05,31604,3rd & H St NW,31243,4th & C St SW,W23872,Member
251,2018-12-04 18:39:43,2018-12-04 18:43:54,31047,Braddock Rd Metro,31915,Powhatan St & Bashford Ln,W00319,Member
910,2018-12-18 19:59:58,2018-12-18 20:15:08,31108,4th & M St SW,31610,Eastern Market / 7th & North Carolina Ave SE,W24064,Member
1387,2018-12-31 19:17:25,2018-12-31 19:40:33,31401,14th St & Spring Rd NW,31401,14th St & Spring Rd NW,W23529,Member
290,2018-12-17 16:18:23,2018-12-17 16:23:13,31616,3rd & H St NE,31603,1st & M St NE,W20742,Member
392,2018-12-18 13:32:12,2018-12-18 13:38:45,31201,15th & P St NW,31266,11th & M St NW,E00038,Member
348,2018-12-21 18:37:42,2018-12-21 18:43:31,31281,8th & O St NW,31111,10th & U St NW,W20199,Member
565,2018-12-06 17:46:51,2018-12-06 17:56:17,31271,Constitution Ave & 2nd St NW/DOL,31218,L'Enfant Plaza / 7th & C St SW,W22545,Member
684,2018-12-03 16:55:58,2018-12-03 17:07:23,31251,12th & L St NW,31624,North Capitol St & F St NW,W22910,Member
587,2018-12-10 07:28:27,2018-12-10 07:38:15,31281,8th & O St NW,31224,19th & L St NW,W23213,Member
1080,2018-12-05 07:33:37,2018-12-05 07:51:38,31501,12th & Newton St NE,31512,Neal St & Trinidad Ave NE,W00040,Member
189,2018-12-01 09:11:03,2018-12-01 09:14:12,31629,8th & East Capitol St NE,31605,3rd & D St SE,W23738,Member
317,2018-12-14 18:06:45,2018-12-14 18:12:03,31213,17th & K St NW,31278,18th & R St NW,W01139,Member
1487,2018-12-29 13:38:20,2018-12-29 14:03:07,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31257,22nd & I St NW / Foggy Bottom,W22505,Casual
2405,2018-12-23 16:53:20,2018-12-23 17:33:26,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,31272,Washington & Independence Ave SW/HHS,W22039,Casual
324,2018-12-14 07:51:58,2018-12-14 07:57:23,31121,Calvert St & Woodley Pl NW,31305,Connecticut Ave & Newark St NW / Cleveland Park,W23987,Member
201,2018-12-09 19:06:12,2018-12-09 19:09:33,31202,14th & R St NW,31278,18th & R St NW,W01413,Member
259,2018-12-21 17:05:27,2018-12-21 17:09:47,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W23798,Member
137,2018-12-13 09:53:08,2018-12-13 09:55:26,31625,3rd & G St SE,31643,1st & D St SE,W23873,Member
3865,2018-12-02 17:34:24,2018-12-02 18:38:49,31129,15th St & Pennsylvania Ave NW/Pershing Park,31129,15th St & Pennsylvania Ave NW/Pershing Park,W22828,Casual
591,2018-12-21 10:26:29,2018-12-21 10:36:20,31524,Montello Ave & Holbrook Terr NE,31517,Union Market/6th St & Neal Pl NE,W24079,Member
671,2018-12-31 12:03:55,2018-12-31 12:15:06,31281,8th & O St NW,31118,3rd & Elm St NW,W23593,Member
1583,2018-12-29 15:44:14,2018-12-29 16:10:37,31258,Lincoln Memorial,31211,Kennedy Center,W23969,Member
563,2018-12-14 09:45:55,2018-12-14 09:55:18,31642,New Jersey Ave & L St NW,31230,Metro Center / 12th & G St NW,W22769,Member
722,2018-12-20 09:00:37,2018-12-20 09:12:40,31523,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,31241,Thomas Circle,W00034,Member
490,2018-12-14 10:40:44,2018-12-14 10:48:54,31103,16th & Harvard St NW,31115,Columbia Rd & Georgia Ave NW,W23987,Member
637,2018-12-10 07:38:49,2018-12-10 07:49:27,31299,Connecticut Ave & R St NW,31204,20th & E St NW,W22180,Member
1147,2018-12-10 23:06:43,2018-12-10 23:25:51,31023,Fairfax Dr & Wilson Blvd,31068,Columbia Pike & S Dinwiddie St / Arlington Mill Community Center,W23452,Casual
927,2018-12-17 20:06:38,2018-12-17 20:22:05,31271,Constitution Ave & 2nd St NW/DOL,31230,Metro Center / 12th & G St NW,W21014,Casual
442,2018-12-11 08:47:12,2018-12-11 08:54:35,31223,Convention Center / 7th & M St NW,31231,14th & D St NW / Ronald Reagan Building,E00078,Member
511,2018-12-18 23:18:14,2018-12-18 23:26:46,31214,17th & Corcoran St NW,31636,New Jersey Ave & N St NW/Dunbar HS,W23987,Member
245,2018-12-03 18:58:23,2018-12-03 19:02:28,31109,7th & T St NW,31281,8th & O St NW,W21812,Member
139,2018-12-21 11:37:49,2018-12-21 11:40:09,31233,17th & K St NW / Farragut Square,31239,Rhode Island & Connecticut Ave NW,W21250,Member
297,2018-12-27 12:45:28,2018-12-27 12:50:25,31126,11th & Girard St NW,31122,16th & Irving St NW,W21687,Member
279,2018-12-04 12:11:53,2018-12-04 12:16:33,31124,14th & Irving St NW,31101,14th & V St NW,W22072,Member
779,2018-12-10 08:06:40,2018-12-10 08:19:39,31624,North Capitol St & F St NW,31277,17th & G St NW,W23554,Member
936,2018-12-18 15:52:01,2018-12-18 16:07:38,31267,17th St & Massachusetts Ave NW,31503,Florida Ave & R St NW,W21591,Member
418,2018-12-19 18:16:45,2018-12-19 18:23:44,31037,Ballston Metro / N Stuart & 9th St N,31026,Washington Blvd & 10th St N,W21603,Member
134,2018-12-18 09:19:39,2018-12-18 09:21:54,31004,Aurora Hills Community Ctr/18th & Hayes St,31005,Pentagon City Metro / 12th & S Hayes St,W23248,Member
216,2018-12-11 11:53:51,2018-12-11 11:57:28,31280,11th & S St NW,31203,14th & Rhode Island Ave NW,W20768,Member
675,2018-12-07 17:17:33,2018-12-07 17:28:48,31518,New York Ave & Hecht Ave NE,31603,1st & M St NE,W23805,Member
3380,2018-12-27 13:19:09,2018-12-27 14:15:30,31249,Jefferson Memorial,31321,15th St & Constitution Ave NW,W24109,Casual
177,2018-12-11 07:39:46,2018-12-11 07:42:43,31114,18th St & Wyoming Ave NW,31125,15th & W St NW,W21451,Member
475,2018-12-04 18:34:50,2018-12-04 18:42:46,31278,18th & R St NW,31103,16th & Harvard St NW,W22922,Member
980,2018-12-01 01:43:51,2018-12-01 02:00:12,31228,8th & H St NW,31119,14th & Belmont St NW,W23856,Member
968,2018-12-04 16:52:41,2018-12-04 17:08:49,31226,34th St & Wisconsin Ave NW,31110,20th St & Florida Ave NW,W21770,Member
448,2018-12-11 07:07:27,2018-12-11 07:14:56,31268,12th & U St NW,31239,Rhode Island & Connecticut Ave NW,W21021,Member
570,2018-12-03 20:50:50,2018-12-03 21:00:21,31621,4th & D St NW / Judiciary Square,31647,7th St & Massachusetts Ave NE,W01303,Member
671,2018-12-13 18:38:20,2018-12-13 18:49:32,31253,19th & K St NW,31116,California St & Florida Ave NW,W22780,Member
2755,2018-12-11 13:55:14,2018-12-11 14:41:09,31249,Jefferson Memorial,31638,1st & H St NW,W20816,Casual
809,2018-12-02 12:16:43,2018-12-02 12:30:13,31272,Washington & Independence Ave SW/HHS,31628,1st & K St SE,W00841,Member
596,2018-12-01 13:30:09,2018-12-01 13:40:06,31212,21st & M St NW,31201,15th & P St NW,W23689,Member
232,2018-12-03 06:42:49,2018-12-03 06:46:41,31093,21st St N & N Pierce St,31014,Lynn & 19th St North,W21939,Member
1123,2018-12-27 19:51:40,2018-12-27 20:10:23,31503,Florida Ave & R St NW,31634,3rd & Tingey St SE,W22354,Member
548,2018-12-27 10:15:03,2018-12-27 10:24:11,31027,Key Blvd & N Quinn St,31295,Potomac & M St NW,W23619,Member
3562,2018-12-30 14:40:44,2018-12-30 15:40:07,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W00122,Casual
524,2018-12-03 18:20:38,2018-12-03 18:29:23,31611,13th & H St NE,31603,1st & M St NE,W23829,Member
128,2018-12-17 21:21:47,2018-12-17 21:23:55,31104,Adams Mill & Columbia Rd NW,31121,Calvert St & Woodley Pl NW,70064,Member
573,2018-12-19 18:15:02,2018-12-19 18:24:35,31254,15th & K St NW,31128,23rd & M St NW,W01258,Member
489,2018-12-17 16:48:38,2018-12-17 16:56:47,31611,13th & H St NE,31623,Columbus Circle / Union Station,W22019,Member
1134,2018-12-16 23:25:29,2018-12-16 23:44:23,31214,17th & Corcoran St NW,31286,11th & O St NW,W23601,Member
191,2018-12-13 01:41:07,2018-12-13 01:44:18,31505,Eckington Pl & Q St NE,31603,1st & M St NE,W22404,Member
215,2018-12-20 09:49:09,2018-12-20 09:52:45,31615,6th & H St NE,31627,3rd & M St NE,W01405,Member
415,2018-12-19 08:31:35,2018-12-19 08:38:30,31611,13th & H St NE,31623,Columbus Circle / Union Station,W20813,Member
1427,2018-12-03 07:36:10,2018-12-03 07:59:58,31629,8th & East Capitol St NE,31238,14th & G St NW,W01246,Member
1602,2018-12-30 17:27:18,2018-12-30 17:54:00,31307,3000 Connecticut Ave NW / National Zoo,31310,Connecticut & Nebraska Ave NW,W23504,Casual
1005,2018-12-06 08:38:30,2018-12-06 08:55:16,31305,Connecticut Ave & Newark St NW / Cleveland Park,31298,15th & M St NW,W00619,Member
312,2018-12-12 21:28:28,2018-12-12 21:33:40,31023,Fairfax Dr & Wilson Blvd,31037,Ballston Metro / N Stuart & 9th St N,W00812,Member
317,2018-12-08 07:36:26,2018-12-08 07:41:43,31907,Franklin & S Washington St,31044,King St & Patrick St,W01159,Member
1532,2018-12-29 10:04:55,2018-12-29 10:30:27,31653,7th & K St NW,31618,4th & East Capitol St NE,W22242,Casual
296,2018-12-11 09:19:24,2018-12-11 09:24:21,31246,M St & Pennsylvania Ave NW,31211,Kennedy Center,W20315,Member
1123,2018-12-09 10:07:32,2018-12-09 10:26:15,31647,7th St & Massachusetts Ave NE,31264,6th St & Indiana Ave NW,W20287,Casual
1866,2018-12-17 12:44:46,2018-12-17 13:15:52,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31249,Jefferson Memorial,W01458,Casual
183,2018-12-03 17:25:47,2018-12-03 17:28:51,31244,4th & E St SW,31108,4th & M St SW,W20749,Member
254,2018-12-10 18:16:06,2018-12-10 18:20:21,31214,17th & Corcoran St NW,31110,20th St & Florida Ave NW,W00838,Member
776,2018-12-18 06:30:49,2018-12-18 06:43:45,31102,11th & Kenyon St NW,31213,17th & K St NW,W22215,Member
663,2018-12-17 21:01:36,2018-12-17 21:12:39,32040,Friendship Blvd & Willard Ave,32029,Offutt Ln & Chevy Chase Dr,W23394,Member
234,2018-12-23 10:12:19,2018-12-23 10:16:14,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W00653,Member
49124,2018-12-13 17:52:17,2018-12-14 07:31:02,31243,4th & C St SW,31272,Washington & Independence Ave SW/HHS,W23476,Member
1264,2018-12-21 12:40:15,2018-12-21 13:01:19,31639,2nd & G St NE,31271,Constitution Ave & 2nd St NW/DOL,W20954,Casual
